"id_agrupado","keys_sie","establecimientos","id_distrito","distrito","id_seccion","seccion","circuitos","rangos_mesas","num_mesas","nombre","direccion","localidad","cod_postal","geom","electores","votantes","validos","positivos","blancos","nulos"
12096,"21_007_00485","12096","21","Santa Fe","007","General Obligado","0224B","1601-1603",3,"ESC.N°377 MANUEL BELGRANO","RUTA A 009","PUERTO RECONQUISTA","3560","0101000020E6100000B343FCC396CA4DC06F9D7FBBEC3B3DC0",792,629,613,608.0,5,2
12097,"21_007_02059","12097","21","Santa Fe","007","General Obligado","0224C","1604-1611",8,"ESC.N°588 LANCEROS DEL SAUCE","JORGE NEWBERY 1820","RECONQUISTA","3560","0101000020E61000008F1CE90C8CCA4DC0B8B1D991EA3B3DC0",2805,1941,2217,2176.0,41,15
12098,"21_007_02060","12098","21","Santa Fe","007","General Obligado","0224C","1612-1620",9,"ESC.EGB.N°1353 PUCARA","MISIONES 1157","RECONQUISTA","3560","0101000020E61000008F1CE90C8CCA4DC0B8B1D991EA3B3DC0",3152,2555,2541,2473.0,68,15
12099,"21_007_02143","12099","21","Santa Fe","007","General Obligado","0224C","1621-1625",5,"ESC.PRIM.N°893 M.MORENO","AV.JUAN D.PERON 2934","RECONQUISTA","3560","0101000020E61000008F1CE90C8CCA4DC0B8B1D991EA3B3DC0",1652,1292,1287,1269.0,18,5
12100,"21_007_02061","12100","21","Santa Fe","007","General Obligado","0224D","1626-1640",15,"ESC.PRIM.N°1261","68 S/N-BO.VIRGEN DE GUADALUPE","RECONQUISTA","3560","0101000020E61000008F1CE90C8CCA4DC0B8B1D991EA3B3DC0",5262,4031,3963,3865.0,98,67
12101,"21_007_02062","12101","21","Santa Fe","007","General Obligado","0224D","1641-1651",11,"ESC.N°1335 PROF.ALBERTO ROVEDA","CALLE 57 Y 44-BO.BELGRANO","RECONQUISTA","3560","0101000020E61000008F1CE90C8CCA4DC0B8B1D991EA3B3DC0",3759,2933,2909,2820.0,89,25
12102,"21_007_02056","12102","21","Santa Fe","007","General Obligado","0224E","1652-1658",7,"ESC.N°848 D.F.SARMIENTO","39 980","RECONQUISTA","3560","0101000020E61000008F1CE90C8CCA4DC0B8B1D991EA3B3DC0",2458,1921,1908,1864.0,44,12
12103,"21_007_02055","12103","21","Santa Fe","007","General Obligado","0224E","1659-1667",9,"ESC.SUP.DE COMERCIO N°43","BV.LOVATO Y SAN MARTIN","RECONQUISTA","3560","0101000020E61000008F1CE90C8CCA4DC0B8B1D991EA3B3DC0",3158,2527,2507,2482.0,25,19
12104,"21_007_02054","12104","21","Santa Fe","007","General Obligado","0224E","1668-1676",9,"ESC.PRIM.N°1354 C.LEPRATTI","CHACABUCO Y PJE.37/39-BO.314 VIV.","RECONQUISTA","3560","0101000020E61000008F1CE90C8CCA4DC0B8B1D991EA3B3DC0",3157,2548,2523,2478.0,45,25
12105,"21_007_02057","12105","21","Santa Fe","007","General Obligado","0224E","1677-1683",7,"ESC.N°385 PROF.S.MAGLIONE","47 N° 1165","RECONQUISTA","3560","0101000020E61000008F1CE90C8CCA4DC0B8B1D991EA3B3DC0",2457,1934,1917,1886.0,31,15
12106,"21_007_02058","12106","21","Santa Fe","007","General Obligado","0224E","1684-1690",7,"ESC.N°1305 GALIBERT JOFFRE","PJE.14/16 2640","RECONQUISTA","3560","0101000020E61000008F1CE90C8CCA4DC0B8B1D991EA3B3DC0",2457,1991,1973,1928.0,45,18
12107,"21_007_02220","12107","21","Santa Fe","007","General Obligado","0224E","1691-1696",6,"ESC.PRI.N°1236 ALAS ARGENTINAS","VEINTISEIS 2797","RECONQUISTA","3560","0101000020E61000008F1CE90C8CCA4DC0B8B1D991EA3B3DC0",2104,1685,1667,1636.0,31,18
12108,"21_007_02221","12108","21","Santa Fe","007","General Obligado","0224E","1697-1702",6,"ESC.PRIM.N°1288 FRAY A.ROSSI","NOVENTA Y UNO 425","RECONQUISTA","3560","0101000020E61000008F1CE90C8CCA4DC0B8B1D991EA3B3DC0",2103,1691,1685,1659.0,26,5
12109,"21_007_02238","12109","21","Santa Fe","007","General Obligado","0224E","1703-1708",6,"ESC.PRIM.N°452 G.J.G.LAS HERAS","RUTA A-009-KM.0.5","RECONQUISTA","3560","0101000020E6100000E8A562635ED34DC0EEB43522182F3DC0",1844,1489,1477,1444.0,33,12
12110,"21_007_00487","12110","21","Santa Fe","007","General Obligado","00225","1709-1717",9,"COL.N°1071 NTRA.SRA DE LOURDES","CATORCE 557","AVELLANEDA","3561","0101000020E610000052EE3EC747CF4DC0EDB60BCD75123DC0",3159,2252,2507,2446.0,61,21
12111,"21_007_00488","12111","21","Santa Fe","007","General Obligado","00225","1718-1726",9,"ESC.N°6104 N.AVELLANEDA","CALLE 10 N° 516","AVELLANEDA","3561","0101000020E610000052EE3EC747CF4DC0EDB60BCD75123DC0",3164,1957,2506,2440.0,66,20
12112,"21_007_00489","12112","21","Santa Fe","007","General Obligado","00225","1727-1736",10,"COL.N°1098 N.SRA.DE LA MERCED","AV.SAN MARTIN 650","AVELLANEDA","3561","0101000020E610000052EE3EC747CF4DC0EDB60BCD75123DC0",3506,2776,2742,2675.0,67,28
12113,"21_007_00490","12113","21","Santa Fe","007","General Obligado","00225","1737-1742",6,"E.E.S.O.P.I.N°8206 R.VICENTIN","14 N° 581","AVELLANEDA","3561","0101000020E6100000609335EA21D44DC0284701A2601E3DC0",2105,1400,1648,1610.0,38,21
12114,"21_007_02104","12114","21","Santa Fe","007","General Obligado","00225","1743-1750",8,"ESC.N°1174 BGDIER.E.LOPEZ","CALLE 307 1310","AVELLANEDA","3561","0101000020E610000052EE3EC747CF4DC0EDB60BCD75123DC0",2807,2197,2177,2120.0,57,20
12115,"21_007_02106","12115","21","Santa Fe","007","General Obligado","00225","1751-1757",7,"ESC.N°1205 CDTE.L.PIEDRABUENA","VEINTIUNO 170","AVELLANEDA","3561","0101000020E610000052EE3EC747CF4DC0EDB60BCD75123DC0",2462,1885,1877,1825.0,52,12
12116,"21_007_02189","12116","21","Santa Fe","007","General Obligado","00225","1758-1763",6,"ESC.PRIMARIA N°1349","PJE.CENTRO 989","AVELLANEDA","3561","0101000020E610000052EE3EC747CF4DC0EDB60BCD75123DC0",2106,1669,1656,1616.0,40,12
12117,"21_007_02191","12117","21","Santa Fe","007","General Obligado","00225","1764-1766",3,"ESC.PRI.N°138 BERNARDO HOUSSAY","QUINCE 1185","AVELLANEDA","3561","0101000020E610000052EE3EC747CF4DC0EDB60BCD75123DC0",941,769,765,752.0,13,4
12118,"21_007_00491","12118","21","Santa Fe","007","General Obligado","0225A","1767-1767",1,"ESC.N°6114 GRAL.M.OBLIGADO","S/DOM","EL CARMEN","3561","0101000020E61000000B7BDAE1AFD34DC036E49F19C40B3DC0",121,89,89,88.0,1,0
12119,"21_007_00492","12119","21","Santa Fe","007","General Obligado","00226","1768-1770",3,"ESC.PRIM.N°192 S.DE IRIONDO","ZONA URBANA-MANZANA 3","MOUSSY","3561","0101000020E61000008DF0F62004D84DC0B32781CD39043DC0",852,532,527,512.0,15,5
12120,"21_007_00493","12120","21","Santa Fe","007","General Obligado","00227","1771-1773",3,"ESC.N°6215 ELISA F.DE JOFFRE","25 DE MAYO S/N","LANTERI","3575","0101000020E6100000F436363B52D14DC06138D73043D73CC0",1061,809,805,784.0,21,4
12121,"21_007_00494","12121","21","Santa Fe","007","General Obligado","00227","1774-1776",3,"E.E.S.O.N°306 J.PEDRONI","SANTA FE S/N","LANTERI","3575","0101000020E61000001A8BA6B393D14DC034F790F0BDD73CC0",892,732,716,695.0,21,6
12122,"21_007_00495","12122","21","Santa Fe","007","General Obligado","0227A","1777-1778",2,"ESC.PRIM.N°918 D.F.SARMIENTO","SAN MARTIN S/N","ING.CHANOURDIE","3575","0101000020E6100000F47002D369C94DC076FBAC3253C23CC0",630,495,495,477.0,18,0
12123,"21_007_00496","12123","21","Santa Fe","007","General Obligado","0227B","1779-1779",1,"ESC.PRIM.N°6311 EDUARDO SIVORI","ZONA RURAL","LOS LAPACHOS","3575","0101000020E61000002FFA0AD28CD54DC0D508FD4CBDBE3CC0",111,83,83,82.0,1,0
12124,"21_007_00497","12124","21","Santa Fe","007","General Obligado","00228","1780-1783",4,"ESC.N°6105 MALVINAS ARGENTINAS","SAN MARTIN Y HABEGGER","LAS GARZAS","3574","0101000020E6100000A1F7C61000C04DC0BBD6DEA7AAD83CC0",1288,970,967,919.0,48,4
12125,"21_007_00498","12125","21","Santa Fe","007","General Obligado","00229","1784-1786",3,"ESC.PRIM.N°6088 S.CAPUTTO","ZONA URBANA-RUTA NAC.N°11","EL SOMBRERITO","3585","0101000020E6100000F6CFD38041B04DC041BB438A019A3CC0",961,621,617,603.0,14,4
12126,"21_007_00500","12126","21","Santa Fe","007","General Obligado","00230","1787-1790",4,"ESC.PRIM.N°686 GRAL.M.BELGRANO","BO.SUR VILLA ANA","VILLA ANA","3583","0101000020E610000008AC1C5A64CF4DC0E6913F1878863CC0",1406,926,915,892.0,23,6
12127,"21_007_00501","12127","21","Santa Fe","007","General Obligado","00230","1791-1794",4,"ESC.PRIM.N°6096 D.F.SARMIENTO","M.DE LONGHI S/N","VILLA ANA","3583","0101000020E610000008AC1C5A64CF4DC0E6913F1878863CC0",1266,864,859,831.0,28,5
12128,"21_007_00502","12128","21","Santa Fe","007","General Obligado","0230A","1795-1795",1,"ESC.N°552 P.REGALADO PLAZA","RUTA 295 S","CAMPO REDONDO","3581","0101000020E61000001E51A1BAB9D44DC07A522635B4813CC0",33,22,22,22.0,0,0
12129,"21_007_00503","12129","21","Santa Fe","007","General Obligado","00231","1796-1797",2,"ESC.PRIM.N°6106 R.OBLIGADO","ZONA RURAL","VILLA ADELA","3581","0101000020E61000000BEC3191D2B44DC08B51D7DAFB7C3CC0",481,325,348,317.0,31,0
12130,"21_007_00504","12130","21","Santa Fe","007","General Obligado","00232","1798-1806",9,"ESC.PRIM.N°470 D.F.SARMIENTO","F.CONTI 1550","VILLA OCAMPO","3580","0101000020E61000009EB4705985A74DC02DB1321AF9743CC0",3157,2322,2295,2244.0,51,27
12131,"21_007_00505","12131","21","Santa Fe","007","General Obligado","00232","1807-1815",9,"E.E.S.O.P.I.N°8114 VIRGEN NIÑA","FRAY L.BELTRAN 1523","VILLA OCAMPO","3580","0101000020E61000009EB4705985A74DC02DB1321AF9743CC0",3154,2301,2381,2218.0,163,32
12132,"21_007_00506","12132","21","Santa Fe","007","General Obligado","00232","1816-1825",10,"ES.PRI.N°6110 C.SAAVEDRA LAMAS","BV.SARMIENTO 1771","VILLA OCAMPO","3580","0101000020E61000009EB4705985A74DC02DB1321AF9743CC0",3512,2571,2537,2493.0,44,33
12133,"21_007_00507","12133","21","Santa Fe","007","General Obligado","00232","1826-1835",10,"I.S.P.I.N°9094 GRAL.M.OBLIGADO","25 DE MAYO 1530","VILLA OCAMPO","3580","0101000020E61000009EB4705985A74DC02DB1321AF9743CC0",3515,2511,2482,2431.0,51,29
12134,"21_007_02103","12134","21","Santa Fe","007","General Obligado","00232","1836-1840",5,"ESC.PRI.N°1107 FRANCISCO CONTI","B.MITRE 1049","VILLA OCAMPO","3580","0101000020E61000009EB4705985A74DC02DB1321AF9743CC0",1619,1199,1185,1164.0,21,14
12135,"21_007_00508","12135","21","Santa Fe","007","General Obligado","0232A","1841-1841",1,"ESC.PRIM.N°551 GRAL.J.LAVALLE","ZONA RURAL","LA RESERVAV.OCAMPO)","3580","0101000020E61000000EA14ACD1EC24DC0302C7FBE2D803CC0",116,83,83,80.0,3,0
12136,"21_007_00509","12136","21","Santa Fe","007","General Obligado","00233","1842-1848",7,"ESC.PRIM.N°6009 MADAME CURIE","CALLE 5 Y 8","TACUARENDI","3587","0101000020E61000001BD9959691A44DC0CAF962EFC56F3CC0",2408,1796,1744,1709.0,35,51
12137,"21_007_00510","12137","21","Santa Fe","007","General Obligado","00234","1849-1854",6,"ESC.PRIM.N°6107 M.F.CONSTANZI","ZONA URBANA","SAN A.DE OBLIGADO","3587","0101000020E6100000D2FBC6D79EA14DC02849D74CBE613CC0",2070,1573,1564,1499.0,65,9
12138,"21_007_00511","12138","21","Santa Fe","007","General Obligado","00235","1855-1859",5,"E.P.I.N°1124 SMA.VIRGEN NIÑA","CALLE 10 N° 1014","LAS TOSCAS","3586","0101000020E6100000306475ABE7A04DC0A6272CF1805A3CC0",1757,1321,1316,1273.0,43,5
12139,"21_007_00512","12139","21","Santa Fe","007","General Obligado","00235","1860-1867",8,"E.E.M.N°8125 J.M.ESTRADA","CALLE 19 918","LAS TOSCAS","3586","0101000020E6100000306475ABE7A04DC0A6272CF1805A3CC0",2809,2084,2074,2020.0,54,10
12140,"21_007_00513","12140","21","Santa Fe","007","General Obligado","00235","1868-1876",9,"ESC.N°468 DR.B.VERA Y PINTADO","CALLE 19 N° 411","LAS TOSCAS","3586","0101000020E6100000306475ABE7A04DC0A6272CF1805A3CC0",3162,2318,2298,2231.0,67,20
12141,"21_007_02105","12141","21","Santa Fe","007","General Obligado","00235","1877-1882",6,"ESC.PRIM.N°847 JOSE I.CENTENO","TRES 86","LAS TOSCAS","3586","0101000020E6100000306475ABE7A04DC0A6272CF1805A3CC0",1957,1429,1421,1388.0,33,11
12142,"21_007_00514","12142","21","Santa Fe","007","General Obligado","00237","1883-1887",5,"ESC.PRIM.N°510 GRAL.M.OBLIGADO","TUCUMAN 439","VILLA GUILLERMINA","3589","0101000020E6100000A06CCA15DEB94DC068B3EA73B53D3CC0",1758,1282,1280,1229.0,51,2
12143,"21_007_00515","12143","21","Santa Fe","007","General Obligado","00237","1888-1893",6,"ESC.PRI.N°6002 J.DE SAN MARTIN","RIVADAVIA 175","VILLA GUILLERMINA","3589","0101000020E6100000A06CCA15DEB94DC068B3EA73B53D3CC0",2094,1542,1528,1490.0,38,18
12144,"21_007_00516","12144","21","Santa Fe","007","General Obligado","00238","1894-1897",4,"ESC.PRIM.N°513 D.F.SARMIENTO","MATHER DOLOROSA","EL RABON","3592","0101000020E61000008202EFE4D3A14DC0E8F86871C6383CC0",1170,816,784,747.0,37,2
12145,"21_007_00517","12145","21","Santa Fe","007","General Obligado","00239","1898-1904",7,"ESC.PRIM.N°469 E.LOPEZ","E.LANGWORTHY 471","FLORENCIA","3516","0101000020E610000001DC2C5E2C9C4DC047938B31B00A3CC0",2466,1311,1833,1803.0,30,19
12146,"21_007_00518","12146","21","Santa Fe","007","General Obligado","00239","1905-1910",6,"E.P.I.N°1138 SMA.VIRGEN NIÑA","M.OBLIGADO 552","FLORENCIA","3516","0101000020E610000001A260C6149C4DC05FB35C363A0B3CC0",1909,1465,1458,1428.0,30,7
12147,"21_007_00519","12147","21","Santa Fe","007","General Obligado","0239A","1911-1912",2,"ESC.N°961 D.F.SARMIENTO","CALLE PRINCIPAL 0","COL.HARDY","3592","0101000020E6100000E19BA6CF0E9C4DC0740CC85EEF0A3CC0",579,448,446,437.0,9,2
12148,"21_007_00520","12148","21","Santa Fe","007","General Obligado","00240","1913-1913",1,"ESC.N°6187 VUELTA DE OBLIGADO","RUTA PCIAL.N°89 S","COL.URDANIZ","3516","0101000020E610000026C79DD2C1A64DC0567DAEB662073CC0",290,199,199,197.0,2,0
12149,"21_007_00521","12149","21","Santa Fe","007","General Obligado","00241","1914-1914",1,"ESC.PRIMARIA N°531","S/DOM","KILOMETRO 41","3581","0101000020E6100000F7E978CC40D74DC0DD06B5DFDA953CC0",57,38,38,37.0,1,0
12150,"21_007_00522","12150","21","Santa Fe","007","General Obligado","00242","1915-1918",4,"ESC.N°6147 C.DEL N.SANTAFESINO","8 ESQ.25 N° 1249","GUADALUPE NORTE","3574","0101000020E6100000D80E46EC13C84DC04128EFE368F23CC0",1083,889,887,859.0,28,2
12151,"21_007_00523","12151","21","Santa Fe","007","General Obligado","00243","1919-1919",1,"ESC.PRIM.N°566 J.J.DE URQUIZA","25 DE MAYO S/N","MOCOVI","3581","0101000020E610000008AC1C5A64CF4DC0E6913F1878863CC0",3,4,4,4.0,0,0
12152,"21_007_00524","12152","21","Santa Fe","007","General Obligado","00244","1920-1920",1,"C.E.R.N°475","S/DOM","LA VANGUARDIA","3561","0101000020E61000003C8386FE09EC4DC02AC423F1F2F03CC0",144,79,78,73.0,5,1
12153,"21_007_00525","12153","21","Santa Fe","007","General Obligado","0244A","1921-1922",2,"ESC.PRIM.N°6205 ISLAS MALVINAS","ZONA RURAL","LA SARITA","3563","0101000020E610000029232E008DE84DC038BA4A77D7F93CC0",540,324,322,300.0,22,2
12154,"21_007_00526","12154","21","Santa Fe","007","General Obligado","0244B","1923-1924",2,"ESC.PRIMARIA N°6260","ZONA RURAL","COL.SAN MANUEL","3563","0101000020E6100000E4D9E55B1FEE4DC012178046E9DE3CC0",519,364,364,349.0,15,0
12155,"21_007_00527","12155","21","Santa Fe","007","General Obligado","00245","1925-1928",4,"ESC.N°1100 J.M.ESTRADA","ZONA URBANA","ARROYO CEIBAL","3575","0101000020E61000002BF86D88F1BC4DC0014C1938A0B93CC0",1084,831,821,802.0,19,10
12156,"21_007_00528","12156","21","Santa Fe","007","General Obligado","00246","1929-1931",3,"ESC.PRIM.N°453 O.V.ANDRADE","AV.LOS COLONIZADORES S/N","LOS LAURELES","3567","0101000020E6100000A11342075DDE4DC01F2C6343375F3DC0",1042,832,814,781.0,33,18
12157,"21_007_00529","12157","21","Santa Fe","007","General Obligado","0246A","1932-1932",1,"E.PRIM.N°6074 J.B.MIGNO PARERA","ZONA RURAL","LAS PALMAS","3555","0101000020E61000007A522635B4DF4DC086FF7403056E3DC0",183,140,139,136.0,3,1
